code,name,brand,categories,countries,energy_kcal,fat,saturated_fat,carbohydrates,sugar,protein,salt,fiber,image_url,image_nutrition_url,is_nutrition_anomaly,anomaly_score,claim_legality,claim_confidence,meets_category_expectations,expectation_violations,training_label_score,training_label_risk
17929745608,Nutritional yeast vsf mini flake,Red Star,"Cooking helpers, Food additives, en:nutritional-yeast","France,United States",375.0,3.12,0.0,31.2,12.5,50.0,0.469,18.8,https://images.openfoodfacts.org/images/products/001/792/974/5608/front_en.25.400.jpg,https://images.openfoodfacts.org/images/products/001/792/974/5608/nutrition_en.27.400.jpg,True,-0.5503864085275416,unknown,0.5,True,,0.8,moderate
187613,Tisane ventre plat,La tisanière,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Herbal teas",en:Ireland,10.0,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/018/7613/front_en.3.400.jpg,,False,-0.3164204253016212,unknown,0.5,True,,1.0,low
19962717024,Musclepharm Combat 100% Whey Chocolate - 5 LB,MusclePharm,en:protein-powders,France,401.0,7.42,2.97,11.9,5.93,71.2,0.593,2.97,https://images.openfoodfacts.org/images/products/001/996/271/7024/front_en.23.400.jpg,https://images.openfoodfacts.org/images/products/001/996/271/7024/nutrition_en.25.400.jpg,False,-0.4229196769856462,unknown,0.5,False,High sugar: 5.93 > 5,0.85,moderate
202597,Pure whey protein Vanille,"Bulk, Bulk Powders","Dietary supplements, en:bodybuilding-supplements",France,376.0,4.0,2.2,9.1,4.5,75.0,0.38,2.6,https://images.openfoodfacts.org/images/products/000/000/020/2597/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/000/000/020/2597/nutrition_fr.5.400.jpg,False,-0.3746620722772664,unknown,0.5,True,,1.0,low
21245573203,Magnesium 500mg,Kal,Dietary supplements,Switzerland,0.0,,,,,,,,https://images.openfoodfacts.org/images/products/002/124/557/3203/front_en.4.400.jpg,,False,-0.3605754959704405,unknown,0.5,True,,1.0,low
215466,Camomile Infusion,Sainsburys,"Camomile infusion, en:herbal-teas",en:United Kingdom,1.0,0.0,0.0,0.2,0.0,0.1,0.0,,https://images.openfoodfacts.org/images/products/000/000/021/5466/front_en.5.400.jpg,,False,-0.29603186634100576,unknown,0.5,True,,1.0,low
225634,Pure Whey Protein,Bulk,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",en:Germany,380.0,4.0,,12.0,,73.3,,,https://images.openfoodfacts.org/images/products/000/000/022/5634/front_de.3.400.jpg,,False,-0.39057654510496476,unknown,0.5,True,,1.0,low
245000,Pure Whey Powder,Bulk,"Dietary supplements, Bodybuilding supplements, Protein powders",United Kingdom,377.0,4.0,2.2,11.0,4.5,73.0,0.38,2.6,https://images.openfoodfacts.org/images/products/000/000/024/5000/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/000/000/024/5000/nutrition_en.7.400.jpg,False,-0.37649868341244,unknown,0.5,True,,1.0,low
251303,Rice Pops,by Sainsburys,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Breakfast cereals fortified with vitamins and chemical elements, Sweet-breakfast-cereals, Sweet-breakfast-cereals-fortified-with-vitamins-and-chemical-elements",en:United Kingdom,387.0,1.67,0.333,86.3,4.0,7.67,0.392,1.67,https://images.openfoodfacts.org/images/products/000/000/025/1303/front_en.33.400.jpg,https://images.openfoodfacts.org/images/products/000/000/025/1303/nutrition_en.13.400.jpg,False,-0.40048700500749346,unknown,0.5,False,High fat: 1.67 > 1,0.85,moderate
26395200320,Gelée D'Aloe Vera - 946 ML - Lily of the Desert,Lily Of The Desert,en:dietary-supplements,France,6.0,0.0,0.0,1.7,1.7,0.0,0.1,,https://images.openfoodfacts.org/images/products/002/639/520/0320/front_fr.27.400.jpg,https://images.openfoodfacts.org/images/products/002/639/520/0320/nutrition_fr.29.400.jpg,False,-0.377202014183174,unknown,0.5,True,,1.0,low
26395840168,Jus Biologique D' Aloe vera Bio,Lily of the desert,en:dietary-supplement,France,7.0,0.0,0.0,1.7,0.0,0.0,0.21,,https://images.openfoodfacts.org/images/products/002/639/584/0168/front_en.22.400.jpg,https://images.openfoodfacts.org/images/products/002/639/584/0168/nutrition_fr.4.400.jpg,False,-0.37454767622877017,unknown,0.5,True,,1.0,low
265606,Bulk Pure Whey Protein Cinamon Cereal,Bulk,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",en:Germany,376.0,4.0,2.2,9.1,2.6,75.0,0.38,2.6,https://images.openfoodfacts.org/images/products/000/000/026/5606/front_de.3.400.jpg,https://images.openfoodfacts.org/images/products/000/000/026/5606/nutrition_de.7.400.jpg,False,-0.3812746821110059,unknown,0.5,True,,1.0,low
27917006031,Immune c,,"Dietary supplements, Vitamins",Hong Kong,10.0,0.0,0.0,100.0,100.0,0.0,1.25,0.0,https://images.openfoodfacts.org/images/products/002/791/700/6031/front_en.6.400.jpg,https://images.openfoodfacts.org/images/products/002/791/700/6031/nutrition_en.8.400.jpg,True,-0.5848939764199507,unknown,0.5,True,,0.8,moderate
289481,Loading…,By Sainsbury's,"Dietary supplements, Capsules",United Kingdom,92.0,7.9,0.9,3.9,0.7,0.7,,,https://images.openfoodfacts.org/images/products/000/000/028/9481/front_en.23.400.jpg,https://images.openfoodfacts.org/images/products/000/000/028/9481/nutrition_en.20.400.jpg,False,-0.4083489537007955,unknown,0.5,True,,1.0,low
30302360182,Impact Vegan Protein Chocolate Flavour,MyVegan,en:dietary-supplements,en:United Kingdom,360.0,2.67,0.667,11.0,0.0,70.0,0.658,4.67,https://images.openfoodfacts.org/images/products/003/030/236/0182/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/003/030/236/0182/nutrition_en.5.400.jpg,False,-0.3934605097563993,unknown,0.5,True,,1.0,low
308199,"Blackberry, Apple, Beetroot & Ginger Infusion Bags",Sainsbury's,en:herbal-teas,"France, United Kingdom",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,https://images.openfoodfacts.org/images/products/000/000/030/8199/front_fr.13.400.jpg,https://images.openfoodfacts.org/images/products/000/000/030/8199/nutrition_fr.17.400.jpg,True,-0.6336273430521192,unknown,0.5,True,,0.8,moderate
33984004320,Calcium citrate with vitamin D3,Solgar,"Suplementos dietéticos, Vitaminas",Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/003/398/400/4320/front_es.8.400.jpg,https://images.openfoodfacts.org/images/products/003/398/400/4320/nutrition_es.5.400.jpg,False,0.0,unknown,0.5,True,,1.0,low
33984005204,Calcium Magnesium Plus Zinc - 100 Comprimés - Solgar,Solgar,Minerals,France,0.0,0.0,0.0,0.0,0.0,0.0,,,https://images.openfoodfacts.org/images/products/003/398/400/5204/front_ro.7.400.jpg,https://images.openfoodfacts.org/images/products/003/398/400/5204/nutrition_ro.11.400.jpg,False,0.0,unknown,0.5,True,,1.0,low
33984010802,Vitamine B9 (acide Folique) 400µG - 100 Tablettes - Solgar,Solgar,"Dietary supplements,Folic acid",France,0.0,0.0,0.0,0.0,0.0,0.0,,,https://images.openfoodfacts.org/images/products/003/398/401/0802/front_fr.8.400.jpg,,False,-0.3605754959704405,unknown,0.5,True,,1.0,low
33984013179,Glucosamine Hyaluronic Acid Chondroitin MSM,Solgar,Dietary supplements,"Switzerland,en:switzerland",333.33,,,66.6,,,10.15,,https://images.openfoodfacts.org/images/products/003/398/401/3179/front_en.4.400.jpg,,True,-0.48731913882519506,unknown,0.5,True,,0.8,moderate
33984023154,Psyllium Husk Fibre Capsules,Solgar,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Dietary supplements, Bodybuilding supplements, Breakfast cereals rich in fibre, Supplements",United Kingdom,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,https://images.openfoodfacts.org/images/products/003/398/402/3154/front_en.11.400.jpg,https://images.openfoodfacts.org/images/products/003/398/402/3154/nutrition_fr.7.400.jpg,False,-0.3864604360367239,unknown,0.5,True,,1.0,low
33984032293,Vitamine B12,Solgar,"Dietary supplements,Vitamins,Vegan","France,Spain,United States",0.0,,,,,,,,https://images.openfoodfacts.org/images/products/003/398/403/2293/front_fr.16.400.jpg,https://images.openfoodfacts.org/images/products/003/398/403/2293/nutrition_fr.18.400.jpg,False,-0.3605754959704405,unknown,0.5,True,,1.0,low
33984033214,Vitamin D3,Solgar,"Compléments alimentaires, Vitamines",France,0.0,0.0,0.0,0.0,0.0,0.0,,,https://images.openfoodfacts.org/images/products/003/398/403/3214/front_fr.12.400.jpg,,False,-0.3121134655722144,unknown,0.5,True,,1.0,low
33984549562,Vitamin D3 1000 Ui,Solgar,"Compléments alimentaires, Vitamines",France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/003/398/454/9562/front_fr.11.400.jpg,,False,-0.3121134655722144,unknown,0.5,True,,1.0,low
33984665378,Spoonfuls Vegan protein nutritional shake chocolate coconut flavor,Solgar,"Dietary supplements, Bodybuilding supplements, Protein shakes",Switzerland,388.0,7.14,3.06,32.7,2.04,40.8,1.12,14.3,,,False,-0.4091045324114052,unknown,0.5,True,,1.0,low
34362026156,Hipro,Danone,Boissons proteiné,en:france,60.0,0.5,,0.3,5.6,,,,https://images.openfoodfacts.org/images/products/003/436/202/6156/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/003/436/202/6156/nutrition_fr.9.400.jpg,False,-0.44365862460978317,unknown,0.5,False,High sugar: 5.6 > 5,0.85,moderate
349420,Hardcore whey GH,USN,"Dietary supplements, Bodybuilding supplements, Protein powders",Belgium,400.0,8.79,4.85,9.09,4.55,81.8,1.79,0.909,https://images.openfoodfacts.org/images/products/000/000/034/9420/front_en.19.400.jpg,https://images.openfoodfacts.org/images/products/000/000/034/9420/nutrition_en.21.400.jpg,False,-0.4286592065125342,unknown,0.5,True,,1.0,low
356145,No Chicken Chunks,"Plant Pioneers,Sainsburys","Meat alternatives, Meat analogues, Meat analogues from soy or wheat proteins",United Kingdom,252.0,16.5,1.25,5.83,0.625,16.9,0.76,6.46,https://images.openfoodfacts.org/images/products/000/000/035/6145/front_en.19.400.jpg,https://images.openfoodfacts.org/images/products/000/000/035/6145/nutrition_en.5.400.jpg,False,-0.4494461115892275,unknown,0.5,True,,1.0,low
36632032157,Off-the-charts cherry pie flavor not-so-traditional blended greek yogurt,"Danone, Oikos","Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Fermented dairy desserts with fruits, Yogurts, Fruit yogurts, Greek-style yogurts, Yoghurts-high-in-protein-on-a-fruit-layer","France, United States",100.0,2.67,1.67,11.33,10.67,7.33,0.0825,0.0,https://images.openfoodfacts.org/images/products/003/663/203/2157/front_en.13.400.jpg,https://images.openfoodfacts.org/images/products/003/663/203/2157/nutrition_en.11.400.jpg,False,-0.44283663533937845,unknown,0.5,False,Low protein: 7.33 < 15; High sugar: 10.67 > 5,0.85,moderate
366861,Chocolate Flavoured Milk,M&S,"Beverages, Dairies, Dairy drinks, Flavoured milks, Chocolate milks, Partially skimmed chocolate milks, Partially skimmed chocolate flavoured milk with sugar fortified with vitamins and chemicals elements","France,United Kingdom",72.0,1.8,1.2,10.2,10.0,3.3,0.0975,0.9,https://images.openfoodfacts.org/images/products/000/000/036/6861/front_en.11.400.jpg,https://images.openfoodfacts.org/images/products/000/000/036/6861/nutrition_en.16.400.jpg,True,-0.4934975108665275,unknown,0.5,False,High fat: 1.8 > 1,0.65,high
37000337102,4-in-1 Fiber Psyllium Fiber Supplement,Metamucil,en:vitamins,France,259.0,,,86.2,,,0.216,51.7,https://images.openfoodfacts.org/images/products/003/700/033/7102/front_en.24.400.jpg,https://images.openfoodfacts.org/images/products/003/700/033/7102/nutrition_en.26.400.jpg,True,-0.7677915130792937,unknown,0.5,True,,0.8,moderate
376288,Whey banana,Xxl nutrition,en:bodybuilding-supplements,en:The Netherlands,384.0,5.9,,4.3,,82.0,,,https://images.openfoodfacts.org/images/products/000/000/037/6288/front_en.3.400.jpg,,False,-0.39021925410781166,unknown,0.5,True,,1.0,low
381925,Chesnut Mushrooms,"Sainsbury's, Sainsburys","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Mushrooms and their products, Mushrooms, Chestnut-mushrooms, Vitamin-enriched-super-chestnut-mushrooms",United Kingdom,8.0,0.5,0.1,0.5,0.5,10.0,0.001,0.7,https://images.openfoodfacts.org/images/products/000/000/038/1925/front_en.11.400.jpg,https://images.openfoodfacts.org/images/products/000/000/038/1925/nutrition_en.25.400.jpg,False,-0.4014091874767647,unknown,0.5,True,,1.0,low
38900009144,Pineapple Juice,Dole,"Beverages and beverages preparations, Beverages, Pineapple juice from concentrate with added vitamin C, en:pineapple-juices","United States, Germany",56.5,0.0,,13.6,12.4,0.0,,0.0,https://images.openfoodfacts.org/images/products/003/890/000/9144/front_en.35.400.jpg,https://images.openfoodfacts.org/images/products/003/890/000/9144/nutrition_en.37.400.jpg,False,-0.3779851886265819,unknown,0.5,True,,1.0,low
39442030528,Flex,Animal,en:dietary-supplements,France,10.0,1.0,,0.0,,0.0,,,https://images.openfoodfacts.org/images/products/003/944/203/0528/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/003/944/203/0528/nutrition_fr.5.400.jpg,False,-0.37094870892603055,unknown,0.5,True,,1.0,low
39442081148,CarbRite Diet,"Doctor's, S'mores","Dietary supplements,Bodybuilding supplements,Protein bars",France,344.0,7.05,3.53,37.0,0.0,37.0,0.618,0.0,https://images.openfoodfacts.org/images/products/003/944/208/1148/front_en.6.400.jpg,https://images.openfoodfacts.org/images/products/003/944/208/1148/nutrition_en.8.400.jpg,False,-0.37498628548222335,unknown,0.5,True,,1.0,low
39978003485,Chai protein powder,Bob's Red Mill,"Beverages, Dietary supplements, Bodybuilding supplements, Protein powders","France, United States",400.0,6.67,1.11,42.22,2.22,44.44,1.39,24.4,https://images.openfoodfacts.org/images/products/003/997/800/3485/front_fr.11.400.jpg,,True,-0.46471134383963014,unknown,0.5,True,,0.8,moderate
41508800129,Carbonated Natural Mineral Water,S. Pellegrino,"Beverages, Carbonated drinks, Waters, Spring waters, Mineral waters, Carbonated waters, Carbonated mineral waters","France,États-Unis",0.0,0.0,,0.0,,0.0,0.00833,,https://images.openfoodfacts.org/images/products/004/150/880/0129/front_en.32.400.jpg,https://images.openfoodfacts.org/images/products/004/150/880/0129/nutrition_en.34.400.jpg,False,-0.29788741020826004,unknown,0.5,True,,1.0,low
41990050019,Still Natural Mineral Water,Ballygowan,"Beverages, Waters, Spring waters, Mineral waters",France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/004/199/005/0019/front_en.20.400.jpg,https://images.openfoodfacts.org/images/products/004/199/005/0019/nutrition_fr.5.400.jpg,False,-0.2873935871147189,unknown,0.5,True,,1.0,low
42290039759,Fennel Tea,Messmer,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Hot beverages, Beverage preparations, Herbal teas, Fennel, Caffeine-free-herbal-tea, Fennel-tea, en:teas","Canada,France,Germany",5.0,0.0,,0.0,,0.0,,,https://images.openfoodfacts.org/images/products/004/229/003/9759/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/004/229/003/9759/nutrition_en.7.400.jpg,False,-0.3047516480383416,unknown,0.5,True,,1.0,low
43156667659,Finest Whey Clear,Engel Nutrition,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",en:germany,341.0,0.2,0.1,2.5,1.0,78.9,0.1,,,,False,-0.3993464704944232,unknown,0.5,True,,1.0,low
47469068523,biotin,Natrol,Dietary supplements,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/004/746/906/8523/front_en.8.400.jpg,https://images.openfoodfacts.org/images/products/004/746/906/8523/nutrition_en.19.400.jpg,False,-0.3605754959704405,unknown,0.5,True,,1.0,low
47469071448,Melatonin,NATROL,Dietary supplements,en:france,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/004/746/907/1448/front_fr.6.400.jpg,https://images.openfoodfacts.org/images/products/004/746/907/1448/nutrition_fr.3.400.jpg,False,-0.36251767701107723,unknown,0.5,True,,1.0,low
47793376417,Collagen Powder,Engel Nutrition,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",en:germany,318.0,0.0,0.0,2.0,0.4,72.0,0.46,0.0,,,False,-0.41582791864791024,unknown,0.5,True,,1.0,low
47793376424,Collagen Powder,Engel Nutrition,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",en:germany,318.0,0.0,0.0,2.7,0.1,72.0,0.46,0.1,,,False,-0.42046494932169354,unknown,0.5,True,,1.0,low
47793376554,Finest Protein Complex,Engel Nutrition,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",en:germany,359.0,2.1,1.2,4.6,2.2,79.3,1.12,2.1,,,False,-0.39247352451606626,unknown,0.5,True,,1.0,low
47793376592,Finest Whey Clear,Engel Nutrition,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",en:germany,341.0,0.2,0.1,2.5,1.0,78.9,0.1,,,,False,-0.3993464704944232,unknown,0.5,True,,1.0,low
47793376608,Finest Whey Clear Mango Maracuja,Engel Nutrition,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",en:Germany,341.0,0.2,0.1,2.8,0.4,78.0,0.08,0.2,https://images.openfoodfacts.org/images/products/004/779/337/6608/front_de.3.400.jpg,https://images.openfoodfacts.org/images/products/004/779/337/6608/nutrition_de.5.400.jpg,False,-0.40907112036223797,unknown,0.5,True,,1.0,low
48107175641,GNC Pro Performance 100 Whey Chocolate Supreme 12 Servings,,Chocolate Protein Powder,en:france,95.2,5.63,2.82,16.9,5.63,67.6,0.0,0.0,https://images.openfoodfacts.org/images/products/004/810/717/5641/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/004/810/717/5641/nutrition_fr.5.400.jpg,True,-0.46654197189849683,unknown,0.5,False,High sugar: 5.63 > 5,0.65,high
48107175658,Pro Performance 100% Whey Vanilla Cream,GNC,en:protein-supplement,en:spain,370.0,3.33,2.0,4.67,2.0,80.0,0.658,0.2,https://images.openfoodfacts.org/images/products/004/810/717/5658/front_es.9.400.jpg,https://images.openfoodfacts.org/images/products/004/810/717/5658/nutrition_es.4.400.jpg,False,-0.3738865443496568,unknown,0.5,True,,1.0,low
48107238759,Pro Performance Weight Gainer double chocolate,Gnc,"Dietary supplements,Bodybuilding supplements",India,388.0,1.65,0.577,82.5,14.8,10.3,0.193,1.03,https://images.openfoodfacts.org/images/products/004/810/723/8759/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/004/810/723/8759/nutrition_en.9.400.jpg,False,-0.38620572632102185,unknown,0.5,True,,1.0,low
